feature_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPV_0001	5848.82122862734	0.334449855143346	0.0548345281552443	6.09926091413596	1.06560012702359e-09	8.36053854601512e-09
SPV_0002	4888.77625015508	0.327370825590666	0.0529305072701418	6.18492406717254	6.21323699647397e-10	4.95312266586379e-09
SPV_0003	193.875882924714	0.163642179358851	0.165868175333405	0.987083136308522	0.323601884163765	0.437866216813274
SPV_0004	3936.13223593172	0.0167029883565569	0.0406767328236737	0.410549185132577	0.681403130845065	0.771583123061868
SPV_0005	518.373396272043	-0.216168327041384	0.0876519834965531	-2.4661652562276	0.0136568310645644	0.0312505762543164
SPV_0006	2786.1909892467	-0.195996495131509	0.0627173946654412	-3.12522917322841	0.00177666585288016	0.0051632606101781
SPV_0007	418.675500531412	-0.0681515124853884	0.11787480585541	-0.578091745806688	0.563202179496433	0.672252751834288
SPV_0008	745.975373331861	-0.0712890036089237	0.0815135844487924	-0.874330263984609	0.381938422535402	0.500427570120642
SPV_0009	84.4861690852383	-0.0527882505508174	0.178363722936155	-0.294235689611551	0.768577810670277	0.840188513802815
SPV_0010	3155.67999580843	0.0161363592146532	0.0692952738523144	0.23292913620213	0.815816433215254	0.876770774191813
SPV_0011	2178.26109108143	0.173460575364639	0.0734168704276724	2.36278215013012	0.0181383284212343	0.0401836851742746
SPV_0012	5943.60496662013	-0.0951108957175002	0.0727446054450917	-1.30740734861712	0.191074402900906	0.285139989096675
SPV_0013	25410.0397085689	-0.0514143010272376	0.0527173852298456	-0.97528367609244	0.329419565455044	0.444224074339852
SPV_0014	241.854432198412	-0.950525685118802	0.14514036327325	-6.54622971812296	5.90077929927502e-11	5.25248740316633e-10
SPV_0023	341.921547168189	0.8062456282064	0.116490517029583	6.92090438752328	4.48769315345941e-12	4.54493413755965e-11
SPV_0024	10630.2728389074	-1.35217467865086	0.07805497822624	-17.3235421074301	3.12515242763258e-67	2.58476148702112e-65
SPV_0025	43.2953532334206	0.925907124813904	0.292992800750546	3.15919043983074	0.00158208072936994	0.00462508136642022
SPV_2459	1.09893147904616	-0.372962917573093	0.604431635692646	-0.771393285955412	0.44047385351857	0.556909609106175
SPV_0027	437.777671620506	0.256650262589446	0.104768046426498	2.44963990170696	0.0142999145691943	0.0325893575428825
SPV_0028	682.493212172553	0.125098351614575	0.0798553472453034	1.5664151619596	0.11725145568149	0.189827391640722
SPV_0029	1486.51731736707	0.11231774320706	0.0717166699771794	1.56604093072963	0.117339035218737	0.189827391640722
SPV_0030	3848.55272592645	0.309793393841244	0.0532804998892851	5.81435654835369	6.08675561178943e-09	4.28447159198653e-08
SPV_0033	10154.6359315208	-0.142588855786284	0.0643796487873741	-2.21482206444693	0.0267722801317146	0.0565952886703446
SPV_2460	442.342990952437	-0.724184067031355	0.11989290790105	-6.03821188038338	1.55831364745638e-09	1.20360022965016e-08
SPV_0038	11215.3264557662	0.0299407987958463	0.0529966124123269	0.564969652513647	0.572094405985456	0.679597484070096
SPV_0039	2090.08145649131	0.0104250372751579	0.0929703275175704	0.111995006610309	0.910827365810737	0.94068278935188
SPV_0040	12885.752226112	-0.0952987182838301	0.0661113874231271	-1.4415784596159	0.149421328716202	0.232082423710219
SPV_0041	3420.45461340767	0.0679752501425395	0.0582101072158711	1.16755593472559	0.24298593353707	0.349765828913041
SPV_0042	1546.34734918768	0.115331697666109	0.0598066833488816	1.92799562255921	0.0538556706606333	0.101426476528802
SPV_0043	2300.94347914907	0.121110075997259	0.0679022297533591	1.78336360609936	0.0745271335342658	0.132086035772784
SPV_0044	1024.66943010587	0.130893954864785	0.0690561944397506	1.89506907060841	0.0580832516146595	0.107954358104025
