feature_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPV_0001	5848.82122862734	-0.149836169871322	0.0547951051554197	-2.73437123573134	0.00624995350545763	0.00953586295798109
SPV_0002	4888.77625015508	0.065579374866838	0.052920435986891	1.23919682578027	0.215272615812212	0.259136532678739
SPV_0003	193.875882924714	-0.20282730479115	0.167695412408938	-1.20806194980362	0.227023434291944	0.271470793415367
SPV_0004	3936.13223593172	-0.239401532242995	0.0400941615143558	-5.97052620544126	2.3648959262888e-09	5.92716971424656e-09
SPV_0005	518.373396272043	-0.826695981824999	0.0919415187246189	-8.99182516241361	2.43158304024632e-19	9.71165459736205e-19
SPV_0006	2786.1909892467	-0.722410419868446	0.0632818780510929	-11.4161279501038	3.47368021551904e-30	1.85855936059442e-29
SPV_0007	418.675500531412	-0.676220638723255	0.119191788763397	-5.67214997098635	1.41016441401424e-08	3.38064777997375e-08
SPV_0008	745.975373331861	-0.644870469412219	0.0836063883686693	-7.71289739342869	1.22992969970706e-14	4.0353891800306e-14
SPV_0009	84.4861690852383	-0.785833084793694	0.187829267265258	-4.17586049149049	2.96861721712602e-05	5.63356135372384e-05
SPV_0010	3155.67999580843	-0.705924883972524	0.0701271614688865	-10.0665791635397	7.7631339774111e-24	3.52627481582632e-23
SPV_0011	2178.26109108143	-0.916461112770105	0.075521014404549	-12.1358859681986	6.81681678335969e-34	4.08803060875196e-33
SPV_0012	5943.60496662013	-1.2201131461246	0.0736161795392055	-16.574102738273	1.07251821577638e-61	1.15703731430224e-60
SPV_0013	25410.0397085689	-0.842039188206084	0.0528490248952113	-15.9329788293112	3.74102462034953e-57	3.76950957938772e-56
SPV_0014	241.854432198412	1.80798428427459	0.136099933665691	13.2784001892603	3.08923819736497e-40	2.19789886084927e-39
SPV_0023	341.921547168189	2.94595509531527	0.102234958468627	28.774130928422	4.5208919179235e-182	2.4927695714106e-180
SPV_0024	10630.2728389074	1.15319021523948	0.0774007009281037	14.8989498890814	3.34800073458498e-50	2.9801710574669e-49
SPV_0025	43.2953532334206	-0.014674098183798	0.274488791747263	-0.0469630671542328	0.962542663173521	0.973403619237882
SPV_2459	1.09893147904616	-0.29807811906168	0.624278424493086	-0.36767015399817	0.713119197703351	0.756569538985116
SPV_0027	437.777671620506	0.537610066454923	0.101307056375674	5.30834835137844	1.10623068347725e-07	2.49247208479267e-07
SPV_0028	682.493212172553	0.114690334761295	0.0771662237956841	1.48786764820428	0.136785801024338	0.171847984198298
SPV_0029	1486.51731736707	0.302687008466923	0.0705864328561561	4.28863350101743	1.79775731746455e-05	3.45789561547203e-05
SPV_0030	3848.55272592645	0.27868566864735	0.0526014466250036	5.29837958004018	1.16834889940758e-07	2.62944735297512e-07
SPV_0033	10154.6359315208	0.184686612482524	0.0642265115733664	2.87562411645167	0.0040322957969226	0.00627773110344421
SPV_2460	442.342990952437	-0.259931078623058	0.120614220417634	-2.15429983600441	0.031216665736609	0.0436373813289921
SPV_0038	11215.3264557662	-0.490599437357229	0.0532158856191433	-9.21916804696279	2.99414231859933e-20	1.2330648345269e-19
SPV_0039	2090.08145649131	-0.398882890447019	0.0919711756396315	-4.33618158632432	1.44979189309958e-05	2.81313480723622e-05
SPV_0040	12885.752226112	0.0941413233125865	0.065778093311908	1.43129103552669	0.152346822060842	0.18959776914782
SPV_0041	3420.45461340767	-0.000308292380299865	0.0572089659037066	-0.00509215946818583	0.995937062137919	0.998452054719075
SPV_0042	1546.34734918768	0.118698285033386	0.0573231937010698	2.07142505330027	0.0383190916335425	0.052711986758546
