feature_id	XbaseMean	Xlog2FoldChange	XlfcSE	Xstat	Xpvalue	Xpadj
SPV_1138	8875.18211181256	0.0981497272277997	0.0513554734903122	1.91123379597051	0.0559745425853551	0.0828556801132959
SPV_1139	7572.02861547534	0.334912934997759	0.0632087013030689	5.29859397731018	1.16697809367189e-07	3.32823493669353e-07
SPV_1140	1810.74350732543	0.403506168908982	0.05324274546954	7.57864963849847	3.49170023015593e-14	1.662116296609e-13
SPV_1141	45057.5487107301	0.365203436098237	0.0685077489955052	5.33085659931183	9.77505852987798e-08	2.80803056176668e-07
SPV_1142	4359.15388869402	-0.00953625733833426	0.0600422135686214	-0.158823075305016	0.87380826810195	0.900108672642642
SPV_1143	614.809968886782	0.263287318120981	0.075746344553325	3.47608070695309	0.000508799144839809	0.00101811119204337
SPV_1144	581.944342561038	0.0167319464063037	0.078290844740482	0.214064493728413	0.830496763886959	0.869939881960746
SPV_1145	2922.86296336766	0.10109668417846	0.0532534484935477	1.8984955796592	0.0576308295225562	0.084801480060989
SPV_1146	1532.82171044362	0.0883476515964737	0.063515004069008	1.39101334142894	0.164221381139352	0.217464604110482
SPV_1148	27931.5608787873	0.782972139299768	0.0662964551064375	11.8102248590571	3.45635685981989e-32	4.10830441122305e-31
SPV_1149	702.795271225279	-0.0548620905404126	0.077937337435807	-0.70342089768467	0.481793486964719	0.552170942046748
SPV_1150	1282.97589147474	-0.0914337692379922	0.0932664676795982	-0.980040713364042	0.327066022167032	0.393947848301917
SPV_1151	619.957475729261	0.360026851327761	0.121601344307702	2.96118825827373	0.00306454556151388	0.00559624925446648
SPV_1152	6058.30992667727	0.0897132519602657	0.0536072120740284	1.67349348782906	0.0942301874782868	0.132188637557879
SPV_1153	2966.38802145439	0.179064993964439	0.0601161368640075	2.97894122314227	0.00289246256705505	0.00531132118002245
SPV_1154	32715.070504274	1.05307092974541	0.0881438324834313	11.9471513240754	6.71889777767727e-33	8.28385844017974e-32
SPV_1155	42.0951395059167	-1.15943396804628	0.235143305042812	-4.92217374607889	8.55881741066016e-07	2.2835016881936e-06
SPV_1156	147.324286262422	-0.889805763469187	0.150640749233735	-5.90585492556486	3.50822602806356e-09	1.14536655685957e-08
SPV_1158	15908.2238704081	-0.884456364844641	0.0883920509766095	-10.006131577003	1.43244577005006e-23	1.11945072974385e-22
SPV_2522	31.9538861000346	-0.419116382616611	0.338329410064172	-1.23850547133145	0.215528694614017	0.275660089438675
SPV_1159	484.023518969688	0.440440944937425	0.174544727485439	2.52289954376296	0.0116391645145427	0.0195463126576712
SPV_1160	2876.48448666965	0.162613479335485	0.0627039295571698	2.59328414587398	0.00950641928362433	0.0161284122034139
SPV_2523	542.398628831748	0.466150535739819	0.139883635249367	3.3315290316493	0.000863702906465002	0.00168579180858705
SPV_1162	24.1516918182302	-0.298775314407213	0.307158384311618	-0.973939971259482	0.330086345629981	0.396462373028622
SPV_1164	44.1585492335843	-0.365238876403442	0.25053716053764	-1.45882912798055	0.144612143426085	0.194745661262401
SPV_1165	474.626354348994	0.143769771694677	0.10409822820946	1.38009780050852	0.167556534420581	0.221214334636846
SPV_1166	1095.33184593413	0.0913549689354196	0.0958094184453547	0.953040015655477	0.340569796366717	0.40847797328576
SPV_1167	1421.1377957126	0.00347254588214177	0.0804621228505355	0.0427991296792047	0.96586165777079	0.97569231077609
SPV_1168	470.044417196902	0.10858744774501	0.0845114743475285	1.28361720452412	0.199275926938928	0.256359504195575
SPV_1169	521.809365716995	-0.0242001426263794	0.0790875551025516	-0.306865651606771	0.758945634526773	0.807345704467119
SPV_1170	4683.63649657793	0.127168802575256	0.0788660200390755	1.61231235744345	0.106893985585835	0.148380812159359
SPV_1171	1917.48826952661	0.148854838132026	0.0710392328190364	2.09504041048577	0.0361674003583249	0.0560877263369336
SPV_1172	2267.50918867842	0.834484901768716	0.0657785013093626	12.6851696346159	7.14589731566725e-37	1.04298574791173e-35
SPV_1174	3.9334262997306	-0.210685428320897	0.58073563479935	-0.356682842961473	0.721329251154474	0.778596282513121
SPV_2325	2328.15711207836	-0.800027111555563	0.144681427802707	-5.52933471742519	3.21447498243608e-08	9.68244740536513e-08
SPV_1175	1933.21872357103	-1.22017825842695	0.0740212045223037	-16.483296937856	4.837342559997e-61	2.04300531523278e-59
SPV_1176	1238.42830726991	-1.11579087848698	0.0851614698722559	-13.1011663754434	3.24236240434832e-39	5.40847846439614e-38
SPV_1177	1969.91096471983	-0.98166774062269	0.0936572730766705	-10.4811015466705	1.0550759548228e-25	9.22610471508045e-25
SPV_1178	3242.84985545909	-0.933247116122544	0.0811619045856981	-11.4983869186803	1.3440375861035e-30	1.44211600454889e-29
SPV_1179	7240.1169237314	-0.954864350449897	0.0943120543175563	-10.1244488031272	4.30396833841727e-24	3.47291754136515e-23
SPV_2326	35225.0980782844	-0.563755173766633	0.125469227507051	-4.4930622019467	7.02062673287919e-06	1.71413826134873e-05
SPV_1180	2.22921776080315	0.110162538430695	0.637510931720194	0.328010478544092	0.742903739823499	0.793683489531563
SPV_1182	1.70353195102707	1.088677675962	0.640388520922827	2.01637017329758	0.0437612820133913	0.0665131277156062
SPV_1185	0.71331413836737	0.252465325514176	0.505956794697821	0.552407512712102	0.580669184565484	0.647180421876746
SPV_1186	3.17898730816695	-1.20080162880336	0.634734658131877	-1.87467858266667	0.060836955059345	0.0890570470448376
SPV_1187	32351.069320916	1.03918399319738	0.0596908564960386	17.4094604612474	6.99399452642247e-68	3.30549503213062e-66
SPV_1188	21126.9214192859	1.08077074676637	0.0594195938282608	18.1888076367209	6.33023460947286e-74	3.30671465784306e-72
SPV_1189	2.20086458198252	-0.547873760365209	0.644188796106199	-0.857544383113874	0.391144097105387	0.460596122645995
SPV_1190	4116.33596756668	0.29047681347149	0.0595742130022398	4.87667747356212	1.07887621652545e-06	2.84783150239764e-06
SPV_1191	1563.66462828677	-0.35779452565612	0.0746695784893911	-4.79155098794052	1.65496949376679e-06	4.26084882636455e-06
SPV_1192	1265.1703940741	-0.481873641089595	0.0782810647972447	-6.15559631564677	7.4795522265178e-10	2.52928640027902e-09
SPV_1193	9436.49073580092	0.00185902814768451	0.0660116969023631	0.0281827097398162	0.977516427376019	0.982690170951897
SPV_2331	912.573547345973	0.0614467128094993	0.0774065063315417	0.79395421066823	0.427222088566771	0.497381727744892
SPV_1194	4726.64015460923	0.0194285658910742	0.0812696041080157	0.23907943229654	0.811043990019911	0.853026419460381
SPV_1195	11429.4199462281	0.0325366250323318	0.0652097141954104	0.498963007146815	0.617805445106655	0.682819492503736
SPV_1196	6955.57541504471	-0.22846207333811	0.054042972677185	-4.22740038178757	2.36406783694221e-05	5.45659843759337e-05
SPV_1197	6373.02303582957	-0.0622786979043682	0.0594704855896744	-1.04725965451824	0.294979838495721	0.360107613415748
SPV_1198	4992.52595523602	-0.129224073686996	0.037739269153671	-3.42418617220938	0.000616643608153597	0.00122115891244578
SPV_1199	3045.69673923118	-0.00221417134882472	0.0453053632633832	-0.0489197286573919	0.960983266489226	0.971753328569085
SPV_1200	3775.62560332092	0.0779302447437638	0.0525721173609756	1.48227496930523	0.138267145678299	0.1869620464383
SPV_1201	4239.77535330374	0.0388662218127226	0.0429613180778114	0.904622765818133	0.365665270351421	0.434898479117777
SPV_1202	7135.26119503326	-0.402622353997818	0.0387261918199426	-10.3966408226797	2.5682796762882e-25	2.197428947169e-24
SPV_1203	4239.90788335224	-0.339096416540452	0.0480837965528853	-7.05219425381239	1.76118094342922e-12	7.17853012876182e-12
SPV_1204	2205.9566930427	-0.216392655727518	0.0696578569578517	-3.10653306008716	0.00189295140703688	0.00356499861761689
SPV_1205	6647.70588360472	-0.190682076851531	0.0397703851924676	-4.79456567765402	1.63027648034893e-06	4.20819091481485e-06
SPV_1206	1454.95131007633	0.10365301539412	0.0750477581368975	1.38127686830609	0.167193847731772	0.220958580391189
SPV_1207	4363.79896234921	-0.182926696787572	0.0389889627050759	-4.69172556875388	2.70910361588327e-06	6.85040850640546e-06
SPV_1208	5010.66625678344	-0.307300162361685	0.0476677907557068	-6.44670261991333	1.14309763977622e-10	4.08102304848165e-10
SPV_1209	4145.70565000471	-0.192051290494242	0.0441617945007928	-4.348805175748	1.36881243369688e-05	3.24235403447292e-05
SPV_1210	2794.26549211215	-0.0126362726451159	0.0514415339105774	-0.245548611154675	0.806031673694774	0.849693506258166
SPV_1211	2896.38863253807	0.0584439881905951	0.0502782858996205	1.16243818929386	0.24505751841668	0.308654298259588
SPV_1212	7505.42174638704	0.247282004530255	0.0495488268434183	4.99067245293378	6.01694538633778e-07	1.63611460162747e-06
SPV_2524	14.7840080388554	0.153945811649178	0.425019737222573	0.355500273720916	0.722214839897819	0.779128509346288
SPV_2525	46.7717678363903	-0.420278016194986	0.227174972995644	-1.84985425431446	0.0643345587123929	0.0937621872570484
SPV_1213	150.411580522842	-1.34848301311607	0.134993130553374	-9.98192169870764	1.82889813527146e-23	1.41811046816948e-22
SPV_1214	104.808981699429	-1.35258405493328	0.191704077958662	-7.04909071056735	1.80090726770532e-12	7.32541173441613e-12
SPV_1215	1039.76829364552	-0.15221716746794	0.0836671817159395	-1.81751474142802	0.069138333185607	0.0999560024569773
