feature_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SPV_0001	5848.82122862734	0.123221466270793	0.0551784390723901	2.23308643012053	0.0255432452944781	0.0348237238389691
SPV_0002	4888.77625015508	0.173576490650056	0.0532955750246264	3.25680690509115	0.00112673052368859	0.00178638984786091
SPV_0003	193.875882924714	-0.14840309832916	0.169816426252508	-0.873275396484543	0.382512987625176	0.429461697079171
SPV_0004	3936.13223593172	0.0963610308000372	0.040908436922622	2.35546732462422	0.0184994239411356	0.0257332561479707
SPV_0005	518.373396272043	-0.743532091619098	0.0935986911863088	-7.94506605559146	1.94087331970741e-15	5.6242825395901e-15
SPV_0006	2786.1909892467	-0.526252899357178	0.0638766397549544	-8.23931813267927	1.73194857138417e-16	5.20108610317335e-16
SPV_0007	418.675500531412	-0.400450153885458	0.121339587645658	-3.30129704451594	0.000962389338331012	0.00153195095155337
SPV_0008	745.975373331861	-0.517999456183417	0.084946773221921	-6.09853061383815	1.07047898443829e-09	2.41465998194319e-09
SPV_0009	84.4861690852383	-0.607634583520809	0.19299509123664	-3.14806466376476	0.0016435533128933	0.00256683975302377
SPV_0010	3155.67999580843	-0.58530021780682	0.0705108765921754	-8.30123594714923	1.03033836659507e-16	3.14649485798647e-16
SPV_0011	2178.26109108143	-0.818627812345596	0.0760277594204452	-10.7683609690508	4.85568173334462e-27	2.0551232922578e-26
SPV_0012	5943.60496662013	-1.06079970843943	0.0738155376361072	-14.371303431951	7.83427936674978e-47	5.30752373481171e-46
SPV_0013	25410.0397085689	-0.618680338115066	0.0529280918362693	-11.6891919904778	1.44757224620387e-31	6.87423662371934e-31
SPV_0014	241.854432198412	0.935632317823865	0.132721720098914	7.04884870880951	1.80404165153428e-12	4.59694823914704e-12
SPV_0023	341.921547168189	2.92620746341583	0.106644456268734	27.3806435447828	4.66348375554714e-165	1.28569656316126e-163
SPV_0024	10630.2728389074	0.478966852701162	0.0773172654605211	6.19487092430907	5.83328134705967e-10	1.33553211925184e-09
SPV_0025	43.2953532334206	0.933428135338544	0.296412697802045	3.14629450717759	0.00165353411468896	0.00258039718369307
SPV_2459	1.09893147904616	0.316504323852305	0.613868798210412	0.532783386873817	0.594183535239838	0.636510694792811
SPV_0027	437.777671620506	0.686024185680903	0.103655325755133	6.61847749367401	3.62917147460573e-11	8.75322646062256e-11
SPV_0028	682.493212172553	0.40729646933651	0.0795136905895696	5.12259574105492	3.01357991937361e-07	6.02412501506205e-07
SPV_0029	1486.51731736707	0.409469066268187	0.0714913531627124	5.7276632817395	1.01823416302542e-08	2.18507547416807e-08
SPV_0030	3848.55272592645	0.541714515802789	0.0532442334186885	10.1741708430951	2.58592898645674e-24	9.96712434585754e-24
SPV_0033	10154.6359315208	0.17536805027068	0.0643292705757717	2.72614479643834	0.0064078880986212	0.00933895585592003
SPV_2460	442.342990952437	-0.637240996014297	0.120580847645682	-5.28206304683829	1.27737221478243e-07	2.60594434362088e-07
SPV_0038	11215.3264557662	-0.420094950304858	0.0533506687589954	-7.87435018023396	3.42518366892149e-15	9.82512945492651e-15
SPV_0039	2090.08145649131	0.264137473237271	0.0928918128543231	2.84348398085516	0.00446232524898591	0.00661023553674405
SPV_0040	12885.752226112	0.512317601830046	0.0659663205446493	7.7663507549702	8.07796600536824e-15	2.29068036009371e-14
SPV_0041	3420.45461340767	0.40183444330115	0.0580144356999914	6.92639578671097	4.31697626566876e-12	1.08608338242744e-11
SPV_0042	1546.34734918768	0.530233299226464	0.059162232803158	8.96229371224603	3.17993498730195e-19	1.03989636734668e-18
SPV_0043	2300.94347914907	0.384011378777767	0.0677881671146177	5.66474727639762	1.47241386033964e-08	3.13598874761178e-08
SPV_0044	1024.66943010587	0.207701424668618	0.0696338492394332	2.98215002996244	0.0028623169255152	0.00433717488331884
SPV_0046	607.194028251365	0.422262721607021	0.0940630253751909	4.48872995491981	7.16490541945048e-06	1.31566487119419e-05
SPV_0047	82.4889238115727	1.30892479404655	0.224366316176422	5.82625596940872	5.66846530182107e-09	1.2351156557755e-08
SPV_2462	227.209098208448	0.61773066508341	0.195780446472516	3.15554241217361	0.001601999731943	0.00250786235639341
SPV_2461	19.7050368030073	-0.296939469933954	0.454689266512303	-0.634286176882015	0.525894076000984	0.574202277701845
SPV_2085	13.4537013939409	-0.063788101827702	0.419232352619205	-0.146693703427347	0.883373788775021	0.899690595545621
SPV_0048	29.8375891917177	0.539882696524767	0.300161283605786	1.79919144769182	0.071988401828034	0.0931531796796919
SPV_0049	1944.94289423512	4.54086841067167	0.100098665914995	45.3143972914637	0	0
SPV_0050	1636.83125413354	4.84588468617403	0.0840663047213647	57.5336024299307	0	0
SPV_0051	5819.80912827322	-1.23573312182224	0.172450971462926	-7.16568274466428	7.73998313876874e-13	2.00311167281042e-12
SPV_0052	35338.469426235	-0.933590608928308	0.0913845074788843	-10.2159970913584	1.68141466791108e-24	6.53152273151369e-24
SPV_0053	16107.6449113432	-1.08170423019919	0.0934902589091099	-11.5700682089449	5.84361964450689e-31	2.76180595103481e-30
SPV_0054	10541.110754721	-1.18459748143208	0.0883213019771258	-13.4120939142596	5.13677339403873e-41	3.08051214113803e-40
SPV_0055	4565.60236737192	-1.20343967491592	0.0699469038492925	-17.2041598446849	2.47135133317868e-66	2.47759211937357e-65
SPV_0056	4143.15090754435	-1.44136964806356	0.0879004670605761	-16.39669709473	2.01921929022234e-60	1.83020561237048e-59
SPV_0057	17899.7473567928	-1.13274946915248	0.0797031255290641	-14.2118556391617	7.73484019800387e-46	5.15223415873748e-45
SPV_0058	9554.94472285472	-0.458881098713191	0.0994042585293737	-4.61623627878364	3.9076203423867e-06	7.28321725787568e-06
SPV_0059	3856.17934089214	-0.522284541685489	0.0763508011588723	-6.84028072783947	7.90381401772988e-12	1.96358833857244e-11
SPV_0060	6968.0904196248	-0.570754030154983	0.0765178867740877	-7.45889847839986	8.72487987596539e-14	2.3627403211175e-13
SPV_0061	1846.07112057206	-0.571743081811716	0.109820059536507	-5.20575057180723	1.93214031689591e-07	3.90958055967214e-07
SPV_0062	18463.280218393	-0.34379429095595	0.0519189659729043	-6.62167335809246	3.55155178106471e-11	8.57643587033266e-11
SPV_0063	3612.66781035577	-0.747105666696251	0.0569822485924425	-13.1106108992506	2.86283057965634e-39	1.64716484075879e-38
SPV_0064	52728.088415097	0.890543188996635	0.0698073118684754	12.7571388007266	2.8445871059346e-37	1.56847372368894e-36
SPV_0065	2825.88280456013	-1.60480488844477	0.072614952343622	-22.0982715310766	3.28399137300755e-108	5.47791838270587e-107
SPV_0066	642.782785581894	-1.90368821975544	0.0865476329741671	-21.973492486768	5.16409689762753e-107	8.54227695149221e-106
SPV_0067	1279.19942989067	-1.82281337992227	0.077282445395179	-23.577999372223	6.48209036298297e-123	1.28669493705212e-121
SPV_0068	1392.27179360703	-1.81961601593103	0.0751221463527271	-24.2142980234141	1.57291355637135e-129	3.3572402251582e-128
SPV_0069	769.06380257352	-1.60905849618744	0.0989395857613395	-16.2559171519492	2.02810499642686e-59	1.79722697228005e-58
